Cell	Cell_Type	Gender
P4.MAA000919.3_10_M.1.1	fibroblast	M
B9.MAA000919.3_10_M.1.1	fibroblast	M
G18.MAA000919.3_10_M.1.1	fibroblast	M
K21.MAA000919.3_10_M.1.1	fibroblast	M
C3.MAA000920.3_11_M.1.1	fibroblast	M
A14.MAA000920.3_11_M.1.1	fibroblast	M
H8.MAA000920.3_11_M.1.1	fibroblast	M
J7.MAA000920.3_11_M.1.1	fibroblast	M
F14.MAA000920.3_11_M.1.1	fibroblast	M
C7.MAA000920.3_11_M.1.1	fibroblast	M
L8.MAA000920.3_11_M.1.1	fibroblast	M
H13.MAA000920.3_11_M.1.1	fibroblast	M
H20.MAA000920.3_11_M.1.1	fibroblast	M
N9.MAA000920.3_11_M.1.1	fibroblast	M
L11.MAA000920.3_11_M.1.1	fibroblast	M
O22.MAA000920.3_11_M.1.1	fibroblast	M
C8.MAA000920.3_11_M.1.1	fibroblast	M
D22.MAA000920.3_11_M.1.1	fibroblast	M
G2.MAA000920.3_11_M.1.1	fibroblast	M
I1.MAA000920.3_11_M.1.1	fibroblast	M
L15.MAA000920.3_11_M.1.1	fibroblast	M
N15.MAA000920.3_11_M.1.1	fibroblast	M
C9.MAA000920.3_11_M.1.1	fibroblast	M
I2.MAA000920.3_11_M.1.1	fibroblast	M
N16.MAA000920.3_11_M.1.1	fibroblast	M
C11.MAA000920.3_11_M.1.1	fibroblast	M
I3.MAA000920.3_11_M.1.1	fibroblast	M
G6.MAA000920.3_11_M.1.1	fibroblast	M
K7.MAA000920.3_11_M.1.1	fibroblast	M
O1.MAA000920.3_11_M.1.1	fibroblast	M
L22.MAA000920.3_11_M.1.1	fibroblast	M
B4.MAA000920.3_11_M.1.1	fibroblast	M
E10.MAA000920.3_11_M.1.1	fibroblast	M
C15.MAA000920.3_11_M.1.1	fibroblast	M
G7.MAA000920.3_11_M.1.1	fibroblast	M
M2.MAA000920.3_11_M.1.1	fibroblast	M
O2.MAA000920.3_11_M.1.1	fibroblast	M
O5.MAA000920.3_11_M.1.1	fibroblast	M
P12.MAA000920.3_11_M.1.1	fibroblast	M
I10.MAA000920.3_11_M.1.1	fibroblast	M
K9.MAA000920.3_11_M.1.1	fibroblast	M
M3.MAA000920.3_11_M.1.1	fibroblast	M
E18.MAA000920.3_11_M.1.1	fibroblast	M
E20.MAA000920.3_11_M.1.1	fibroblast	M
G12.MAA000920.3_11_M.1.1	fibroblast	M
I12.MAA000920.3_11_M.1.1	fibroblast	M
M4.MAA000920.3_11_M.1.1	fibroblast	M
P13.MAA000920.3_11_M.1.1	fibroblast	M
K15.MAA000920.3_11_M.1.1	fibroblast	M
B12.MAA000920.3_11_M.1.1	fibroblast	M
M8.MAA000920.3_11_M.1.1	fibroblast	M
C19.MAA000920.3_11_M.1.1	fibroblast	M
M11.MAA000920.3_11_M.1.1	fibroblast	M
I14.MAA000920.3_11_M.1.1	fibroblast	M
G15.MAA000920.3_11_M.1.1	fibroblast	M
I17.MAA000920.3_11_M.1.1	fibroblast	M
C20.MAA000920.3_11_M.1.1	fibroblast	M
O9.MAA000920.3_11_M.1.1	fibroblast	M
A3.MAA000920.3_11_M.1.1	fibroblast	M
F2.MAA000920.3_11_M.1.1	fibroblast	M
G17.MAA000920.3_11_M.1.1	fibroblast	M
I19.MAA000920.3_11_M.1.1	fibroblast	M
M13.MAA000920.3_11_M.1.1	fibroblast	M
B16.MAA000920.3_11_M.1.1	fibroblast	M
M14.MAA000920.3_11_M.1.1	fibroblast	M
O12.MAA000920.3_11_M.1.1	fibroblast	M
P19.MAA000920.3_11_M.1.1	fibroblast	M
I21.MAA000920.3_11_M.1.1	fibroblast	M
L1.MAA000920.3_11_M.1.1	fibroblast	M
G20.MAA000920.3_11_M.1.1	fibroblast	M
F5.MAA000920.3_11_M.1.1	fibroblast	M
P20.MAA000920.3_11_M.1.1	fibroblast	M
L2.MAA000920.3_11_M.1.1	fibroblast	M
F6.MAA000920.3_11_M.1.1	fibroblast	M
P21.MAA000920.3_11_M.1.1	fibroblast	M
J2.MAA000920.3_11_M.1.1	fibroblast	M
P22.MAA000920.3_11_M.1.1	fibroblast	M
D5.MAA000920.3_11_M.1.1	fibroblast	M
J4.MAA000920.3_11_M.1.1	fibroblast	M
O17.MAA000920.3_11_M.1.1	fibroblast	M
F8.MAA000920.3_11_M.1.1	fibroblast	M
L6.MAA000920.3_11_M.1.1	fibroblast	M
O19.MAA000920.3_11_M.1.1	fibroblast	M
A13.MAA000920.3_11_M.1.1	fibroblast	M
A11.MAA000920.3_11_M.1.1	fibroblast	M
L17.MAA000936.3_9_M.1.1	fibroblast	M
O6.MAA000936.3_9_M.1.1	fibroblast	M
O7.MAA000936.3_9_M.1.1	fibroblast	M
O9.MAA000936.3_9_M.1.1	fibroblast	M
F20.MAA000936.3_9_M.1.1	fibroblast	M
A15.MAA000936.3_9_M.1.1	fibroblast	M
D1.MAA000936.3_9_M.1.1	fibroblast	M
J12.MAA000936.3_9_M.1.1	fibroblast	M
L22.MAA000936.3_9_M.1.1	fibroblast	M
A18.MAA000936.3_9_M.1.1	fibroblast	M
D7.MAA000936.3_9_M.1.1	fibroblast	M
M7.MAA000936.3_9_M.1.1	fibroblast	M
G11.MAA000936.3_9_M.1.1	fibroblast	M
O17.MAA000936.3_9_M.1.1	fibroblast	M
B4.MAA000936.3_9_M.1.1	fibroblast	M
D9.MAA000936.3_9_M.1.1	fibroblast	M
J19.MAA000936.3_9_M.1.1	fibroblast	M
O19.MAA000936.3_9_M.1.1	fibroblast	M
B9.MAA000936.3_9_M.1.1	fibroblast	M
O21.MAA000936.3_9_M.1.1	fibroblast	M
B10.MAA000936.3_9_M.1.1	fibroblast	M
D17.MAA000936.3_9_M.1.1	fibroblast	M
D18.MAA000936.3_9_M.1.1	fibroblast	M
K11.MAA000936.3_9_M.1.1	fibroblast	M
B14.MAA000936.3_9_M.1.1	fibroblast	M
H10.MAA000936.3_9_M.1.1	fibroblast	M
M21.MAA000936.3_9_M.1.1	fibroblast	M
H19.MAA000936.3_9_M.1.1	fibroblast	M
N5.MAA000936.3_9_M.1.1	fibroblast	M
E9.MAA000936.3_9_M.1.1	fibroblast	M
K19.MAA000936.3_9_M.1.1	fibroblast	M
E19.MAA000936.3_9_M.1.1	fibroblast	M
N14.MAA000936.3_9_M.1.1	fibroblast	M
B21.MAA000936.3_9_M.1.1	fibroblast	M
N16.MAA000936.3_9_M.1.1	fibroblast	M
P14.MAA000936.3_9_M.1.1	fibroblast	M
P17.MAA000936.3_9_M.1.1	fibroblast	M
F2.MAA000936.3_9_M.1.1	fibroblast	M
L1.MAA000936.3_9_M.1.1	fibroblast	M
N17.MAA000936.3_9_M.1.1	fibroblast	M
P21.MAA000936.3_9_M.1.1	fibroblast	M
C6.MAA000936.3_9_M.1.1	fibroblast	M
C7.MAA000936.3_9_M.1.1	fibroblast	M
C9.MAA000936.3_9_M.1.1	fibroblast	M
F10.MAA000936.3_9_M.1.1	fibroblast	M
J5.MAA000936.3_9_M.1.1	fibroblast	M
A13.B000633.3_56_F.1.1	fibroblast	F
D12.B000633.3_56_F.1.1	fibroblast	F
G12.B000633.3_56_F.1.1	fibroblast	F
N6.B000633.3_56_F.1.1	fibroblast	F
J11.B000633.3_56_F.1.1	fibroblast	F
N7.B000633.3_56_F.1.1	fibroblast	F
O17.B000633.3_56_F.1.1	fibroblast	F
P20.B000633.3_56_F.1.1	fibroblast	F
G14.B000633.3_56_F.1.1	fibroblast	F
P21.B000633.3_56_F.1.1	fibroblast	F
K21.B000633.3_56_F.1.1	fibroblast	F
N8.B000633.3_56_F.1.1	fibroblast	F
O18.B000633.3_56_F.1.1	fibroblast	F
G16.B000633.3_56_F.1.1	fibroblast	F
I2.B000633.3_56_F.1.1	fibroblast	F
F5.B000633.3_56_F.1.1	fibroblast	F
J14.B000633.3_56_F.1.1	fibroblast	F
L1.B000633.3_56_F.1.1	fibroblast	F
O21.B000633.3_56_F.1.1	fibroblast	F
C5.B000633.3_56_F.1.1	fibroblast	F
F6.B000633.3_56_F.1.1	fibroblast	F
M8.B000633.3_56_F.1.1	fibroblast	F
N11.B000633.3_56_F.1.1	fibroblast	F
O22.B000633.3_56_F.1.1	fibroblast	F
A20.B000633.3_56_F.1.1	fibroblast	F
C6.B000633.3_56_F.1.1	fibroblast	F
F7.B000633.3_56_F.1.1	fibroblast	F
G19.B000633.3_56_F.1.1	fibroblast	F
A21.B000633.3_56_F.1.1	fibroblast	F
C7.B000633.3_56_F.1.1	fibroblast	F
G21.B000633.3_56_F.1.1	fibroblast	F
J18.B000633.3_56_F.1.1	fibroblast	F
L4.B000633.3_56_F.1.1	fibroblast	F
M10.B000633.3_56_F.1.1	fibroblast	F
J16.B000633.3_56_F.1.1	fibroblast	F
L3.B000633.3_56_F.1.1	fibroblast	F
N13.B000633.3_56_F.1.1	fibroblast	F
P1.B000633.3_56_F.1.1	fibroblast	F
N14.B000633.3_56_F.1.1	fibroblast	F
A22.B000633.3_56_F.1.1	fibroblast	F
C9.B000633.3_56_F.1.1	fibroblast	F
E4.B000633.3_56_F.1.1	fibroblast	F
G22.B000633.3_56_F.1.1	fibroblast	F
I9.B000633.3_56_F.1.1	fibroblast	F
J19.B000633.3_56_F.1.1	fibroblast	F
M11.B000633.3_56_F.1.1	fibroblast	F
N15.B000633.3_56_F.1.1	fibroblast	F
P3.B000633.3_56_F.1.1	fibroblast	F
C10.B000633.3_56_F.1.1	fibroblast	F
E5.B000633.3_56_F.1.1	fibroblast	F
F12.B000633.3_56_F.1.1	fibroblast	F
H2.B000633.3_56_F.1.1	fibroblast	F
J20.B000633.3_56_F.1.1	fibroblast	F
B2.B000633.3_56_F.1.1	fibroblast	F
C14.B000633.3_56_F.1.1	fibroblast	F
E7.B000633.3_56_F.1.1	fibroblast	F
M12.B000633.3_56_F.1.1	fibroblast	F
C19.B000633.3_56_F.1.1	fibroblast	F
H4.B000633.3_56_F.1.1	fibroblast	F
J21.B000633.3_56_F.1.1	fibroblast	F
I15.B000633.3_56_F.1.1	fibroblast	F
L8.B000633.3_56_F.1.1	fibroblast	F
M13.B000633.3_56_F.1.1	fibroblast	F
M14.B000633.3_56_F.1.1	fibroblast	F
C21.B000633.3_56_F.1.1	fibroblast	F
E10.B000633.3_56_F.1.1	fibroblast	F
H5.B000633.3_56_F.1.1	fibroblast	F
K1.B000633.3_56_F.1.1	fibroblast	F
L10.B000633.3_56_F.1.1	fibroblast	F
N18.B000633.3_56_F.1.1	fibroblast	F
P6.B000633.3_56_F.1.1	fibroblast	F
B5.B000633.3_56_F.1.1	fibroblast	F
E11.B000633.3_56_F.1.1	fibroblast	F
F16.B000633.3_56_F.1.1	fibroblast	F
L11.B000633.3_56_F.1.1	fibroblast	F
M17.B000633.3_56_F.1.1	fibroblast	F
A2.B000633.3_56_F.1.1	fibroblast	F
B7.B000633.3_56_F.1.1	fibroblast	F
H7.B000633.3_56_F.1.1	fibroblast	F
I18.B000633.3_56_F.1.1	fibroblast	F
K4.B000633.3_56_F.1.1	fibroblast	F
O1.B000633.3_56_F.1.1	fibroblast	F
P8.B000633.3_56_F.1.1	fibroblast	F
D2.B000633.3_56_F.1.1	fibroblast	F
E13.B000633.3_56_F.1.1	fibroblast	F
K5.B000633.3_56_F.1.1	fibroblast	F
L13.B000633.3_56_F.1.1	fibroblast	F
M19.B000633.3_56_F.1.1	fibroblast	F
P10.B000633.3_56_F.1.1	fibroblast	F
B8.B000633.3_56_F.1.1	fibroblast	F
D3.B000633.3_56_F.1.1	fibroblast	F
I20.B000633.3_56_F.1.1	fibroblast	F
L16.B000633.3_56_F.1.1	fibroblast	F
M20.B000633.3_56_F.1.1	fibroblast	F
O4.B000633.3_56_F.1.1	fibroblast	F
F21.B000633.3_56_F.1.1	fibroblast	F
H11.B000633.3_56_F.1.1	fibroblast	F
K8.B000633.3_56_F.1.1	fibroblast	F
L17.B000633.3_56_F.1.1	fibroblast	F
O6.B000633.3_56_F.1.1	fibroblast	F
A6.B000633.3_56_F.1.1	fibroblast	F
B11.B000633.3_56_F.1.1	fibroblast	F
D4.B000633.3_56_F.1.1	fibroblast	F
I22.B000633.3_56_F.1.1	fibroblast	F
O8.B000633.3_56_F.1.1	fibroblast	F
P13.B000633.3_56_F.1.1	fibroblast	F
D5.B000633.3_56_F.1.1	fibroblast	F
O10.B000633.3_56_F.1.1	fibroblast	F
A8.B000633.3_56_F.1.1	fibroblast	F
D8.B000633.3_56_F.1.1	fibroblast	F
E19.B000633.3_56_F.1.1	fibroblast	F
B14.B000633.3_56_F.1.1	fibroblast	F
D7.B000633.3_56_F.1.1	fibroblast	F
E17.B000633.3_56_F.1.1	fibroblast	F
K12.B000633.3_56_F.1.1	fibroblast	F
D9.B000633.3_56_F.1.1	fibroblast	F
H14.B000633.3_56_F.1.1	fibroblast	F
H16.B000633.3_56_F.1.1	fibroblast	F
K14.B000633.3_56_F.1.1	fibroblast	F
A11.B000633.3_56_F.1.1	fibroblast	F
D10.B000633.3_56_F.1.1	fibroblast	F
E21.B000633.3_56_F.1.1	fibroblast	F
G8.B000633.3_56_F.1.1	fibroblast	F
H17.B000633.3_56_F.1.1	fibroblast	F
J6.B000633.3_56_F.1.1	fibroblast	F
N3.B000633.3_56_F.1.1	fibroblast	F
K15.B000633.3_56_F.1.1	fibroblast	F
A12.B000633.3_56_F.1.1	fibroblast	F
B20.B000633.3_56_F.1.1	fibroblast	F
G9.B000633.3_56_F.1.1	fibroblast	F
H18.B000633.3_56_F.1.1	fibroblast	F
J7.B000633.3_56_F.1.1	fibroblast	F
M2.B000633.3_56_F.1.1	fibroblast	F
N5.B000633.3_56_F.1.1	fibroblast	F
M1.B000633.3_56_F.1.1	fibroblast	F
P17.B000633.3_56_F.1.1	fibroblast	F
K12.B000634.3_56_F.1.1	fibroblast	F
M7.B000634.3_56_F.1.1	fibroblast	F
D18.B000634.3_56_F.1.1	fibroblast	F
I14.B000634.3_56_F.1.1	fibroblast	F
O4.B000634.3_56_F.1.1	fibroblast	F
B17.B000634.3_56_F.1.1	fibroblast	F
D19.B000634.3_56_F.1.1	fibroblast	F
G10.B000634.3_56_F.1.1	fibroblast	F
B19.B000634.3_56_F.1.1	fibroblast	F
D21.B000634.3_56_F.1.1	fibroblast	F
G11.B000634.3_56_F.1.1	fibroblast	F
I16.B000634.3_56_F.1.1	fibroblast	F
O6.B000634.3_56_F.1.1	fibroblast	F
D22.B000634.3_56_F.1.1	fibroblast	F
G12.B000634.3_56_F.1.1	fibroblast	F
I17.B000634.3_56_F.1.1	fibroblast	F
C1.B000634.3_56_F.1.1	fibroblast	F
E2.B000634.3_56_F.1.1	fibroblast	F
K19.B000634.3_56_F.1.1	fibroblast	F
I20.B000634.3_56_F.1.1	fibroblast	F
A4.B000634.3_56_F.1.1	fibroblast	F
C2.B000634.3_56_F.1.1	fibroblast	F
E3.B000634.3_56_F.1.1	fibroblast	F
G19.B000634.3_56_F.1.1	fibroblast	F
I21.B000634.3_56_F.1.1	fibroblast	F
M15.B000634.3_56_F.1.1	fibroblast	F
A5.B000634.3_56_F.1.1	fibroblast	F
C4.B000634.3_56_F.1.1	fibroblast	F
E4.B000634.3_56_F.1.1	fibroblast	F
M16.B000634.3_56_F.1.1	fibroblast	F
O12.B000634.3_56_F.1.1	fibroblast	F
G21.B000634.3_56_F.1.1	fibroblast	F
J1.B000634.3_56_F.1.1	fibroblast	F
K21.B000634.3_56_F.1.1	fibroblast	F
E6.B000634.3_56_F.1.1	fibroblast	F
G22.B000634.3_56_F.1.1	fibroblast	F
M17.B000634.3_56_F.1.1	fibroblast	F
C10.B000634.3_56_F.1.1	fibroblast	F
A11.B000634.3_56_F.1.1	fibroblast	F
H2.B000634.3_56_F.1.1	fibroblast	F
J5.B000634.3_56_F.1.1	fibroblast	F
L2.B000634.3_56_F.1.1	fibroblast	F
O19.B000634.3_56_F.1.1	fibroblast	F
C14.B000634.3_56_F.1.1	fibroblast	F
H3.B000634.3_56_F.1.1	fibroblast	F
L5.B000634.3_56_F.1.1	fibroblast	F
A14.B000634.3_56_F.1.1	fibroblast	F
C15.B000634.3_56_F.1.1	fibroblast	F
O20.B000634.3_56_F.1.1	fibroblast	F
H4.B000634.3_56_F.1.1	fibroblast	F
J10.B000634.3_56_F.1.1	fibroblast	F
L6.B000634.3_56_F.1.1	fibroblast	F
N3.B000634.3_56_F.1.1	fibroblast	F
P2.B000634.3_56_F.1.1	fibroblast	F
A15.B000634.3_56_F.1.1	fibroblast	F
C16.B000634.3_56_F.1.1	fibroblast	F
E19.B000634.3_56_F.1.1	fibroblast	F
A16.B000634.3_56_F.1.1	fibroblast	F
C18.B000634.3_56_F.1.1	fibroblast	F
H15.B000634.3_56_F.1.1	fibroblast	F
J15.B000634.3_56_F.1.1	fibroblast	F
N8.B000634.3_56_F.1.1	fibroblast	F
P17.B000634.3_56_F.1.1	fibroblast	F
A17.B000634.3_56_F.1.1	fibroblast	F
C19.B000634.3_56_F.1.1	fibroblast	F
E22.B000634.3_56_F.1.1	fibroblast	F
A18.B000634.3_56_F.1.1	fibroblast	F
D1.B000634.3_56_F.1.1	fibroblast	F
F2.B000634.3_56_F.1.1	fibroblast	F
C21.B000634.3_56_F.1.1	fibroblast	F
H18.B000634.3_56_F.1.1	fibroblast	F
F1.B000634.3_56_F.1.1	fibroblast	F
H16.B000634.3_56_F.1.1	fibroblast	F
L13.B000634.3_56_F.1.1	fibroblast	F
A21.B000634.3_56_F.1.1	fibroblast	F
F4.B000634.3_56_F.1.1	fibroblast	F
H20.B000634.3_56_F.1.1	fibroblast	F
J19.B000634.3_56_F.1.1	fibroblast	F
L16.B000634.3_56_F.1.1	fibroblast	F
N15.B000634.3_56_F.1.1	fibroblast	F
P21.B000634.3_56_F.1.1	fibroblast	F
N14.B000634.3_56_F.1.1	fibroblast	F
H21.B000634.3_56_F.1.1	fibroblast	F
J20.B000634.3_56_F.1.1	fibroblast	F
L17.B000634.3_56_F.1.1	fibroblast	F
N16.B000634.3_56_F.1.1	fibroblast	F
B1.B000634.3_56_F.1.1	fibroblast	F
D3.B000634.3_56_F.1.1	fibroblast	F
D6.B000634.3_56_F.1.1	fibroblast	F
F15.B000634.3_56_F.1.1	fibroblast	F
B2.B000634.3_56_F.1.1	fibroblast	F
D5.B000634.3_56_F.1.1	fibroblast	F
I1.B000634.3_56_F.1.1	fibroblast	F
L18.B000634.3_56_F.1.1	fibroblast	F
I3.B000634.3_56_F.1.1	fibroblast	F
B7.B000634.3_56_F.1.1	fibroblast	F
D9.B000634.3_56_F.1.1	fibroblast	F
F21.B000634.3_56_F.1.1	fibroblast	F
K2.B000634.3_56_F.1.1	fibroblast	F
L20.B000634.3_56_F.1.1	fibroblast	F
N20.B000634.3_56_F.1.1	fibroblast	F
L19.B000634.3_56_F.1.1	fibroblast	F
B8.B000634.3_56_F.1.1	fibroblast	F
D10.B000634.3_56_F.1.1	fibroblast	F
F22.B000634.3_56_F.1.1	fibroblast	F
I5.B000634.3_56_F.1.1	fibroblast	F
M1.B000634.3_56_F.1.1	fibroblast	F
M2.B000634.3_56_F.1.1	fibroblast	F
N22.B000634.3_56_F.1.1	fibroblast	F
B12.B000634.3_56_F.1.1	fibroblast	F
D15.B000634.3_56_F.1.1	fibroblast	F
B9.B000634.3_56_F.1.1	fibroblast	F
D11.B000634.3_56_F.1.1	fibroblast	F
I7.B000634.3_56_F.1.1	fibroblast	F
K10.B000634.3_56_F.1.1	fibroblast	F
G5.B000634.3_56_F.1.1	fibroblast	F
K11.B000634.3_56_F.1.1	fibroblast	F
M3.B000634.3_56_F.1.1	fibroblast	F
O2.B000634.3_56_F.1.1	fibroblast	F
H9.B000636.3_56_F.1.1	fibroblast	F
B16.B000636.3_56_F.1.1	fibroblast	F
G8.B000636.3_56_F.1.1	fibroblast	F
F6.B000636.3_56_F.1.1	fibroblast	F
B7.B000636.3_56_F.1.1	fibroblast	F
M12.B000636.3_56_F.1.1	fibroblast	F
A4.B002010.3_39_F.1.1	fibroblast	F
B7.B002010.3_39_F.1.1	fibroblast	F
I5.B002010.3_39_F.1.1	fibroblast	F
J7.B002010.3_39_F.1.1	fibroblast	F
K12.B002010.3_39_F.1.1	fibroblast	F
L14.B002010.3_39_F.1.1	fibroblast	F
C9.B002010.3_39_F.1.1	fibroblast	F
A5.B002010.3_39_F.1.1	fibroblast	F
D13.B002010.3_39_F.1.1	fibroblast	F
E17.B002010.3_39_F.1.1	fibroblast	F
I6.B002010.3_39_F.1.1	fibroblast	F
J8.B002010.3_39_F.1.1	fibroblast	F
L15.B002010.3_39_F.1.1	fibroblast	F
M17.B002010.3_39_F.1.1	fibroblast	F
O22.B002010.3_39_F.1.1	fibroblast	F
B8.B002010.3_39_F.1.1	fibroblast	F
C11.B002010.3_39_F.1.1	fibroblast	F
D14.B002010.3_39_F.1.1	fibroblast	F
E18.B002010.3_39_F.1.1	fibroblast	F
E19.B002010.3_39_F.1.1	fibroblast	F
H3.B002010.3_39_F.1.1	fibroblast	F
I7.B002010.3_39_F.1.1	fibroblast	F
J9.B002010.3_39_F.1.1	fibroblast	F
K14.B002010.3_39_F.1.1	fibroblast	F
L16.B002010.3_39_F.1.1	fibroblast	F
A6.B002010.3_39_F.1.1	fibroblast	F
C12.B002010.3_39_F.1.1	fibroblast	F
B10.B002010.3_39_F.1.1	fibroblast	F
I8.B002010.3_39_F.1.1	fibroblast	F
J10.B002010.3_39_F.1.1	fibroblast	F
K15.B002010.3_39_F.1.1	fibroblast	F
L17.B002010.3_39_F.1.1	fibroblast	F
N21.B002010.3_39_F.1.1	fibroblast	F
P1.B002010.3_39_F.1.1	fibroblast	F
A7.B002010.3_39_F.1.1	fibroblast	F
C14.B002010.3_39_F.1.1	fibroblast	F
D17.B002010.3_39_F.1.1	fibroblast	F
E21.B002010.3_39_F.1.1	fibroblast	F
G1.B002010.3_39_F.1.1	fibroblast	F
H5.B002010.3_39_F.1.1	fibroblast	F
I9.B002010.3_39_F.1.1	fibroblast	F
J11.B002010.3_39_F.1.1	fibroblast	F
L18.B002010.3_39_F.1.1	fibroblast	F
M21.B002010.3_39_F.1.1	fibroblast	F
P2.B002010.3_39_F.1.1	fibroblast	F
I10.B002010.3_39_F.1.1	fibroblast	F
P4.B002010.3_39_F.1.1	fibroblast	F
A10.B002010.3_39_F.1.1	fibroblast	F
B13.B002010.3_39_F.1.1	fibroblast	F
D19.B002010.3_39_F.1.1	fibroblast	F
A9.B002010.3_39_F.1.1	fibroblast	F
B12.B002010.3_39_F.1.1	fibroblast	F
D18.B002010.3_39_F.1.1	fibroblast	F
E22.B002010.3_39_F.1.1	fibroblast	F
P5.B002010.3_39_F.1.1	fibroblast	F
B14.B002010.3_39_F.1.1	fibroblast	F
C17.B002010.3_39_F.1.1	fibroblast	F
G4.B002010.3_39_F.1.1	fibroblast	F
G3.B002010.3_39_F.1.1	fibroblast	F
I12.B002010.3_39_F.1.1	fibroblast	F
I11.B002010.3_39_F.1.1	fibroblast	F
J14.B002010.3_39_F.1.1	fibroblast	F
L20.B002010.3_39_F.1.1	fibroblast	F
N1.B002010.3_39_F.1.1	fibroblast	F
K19.B002010.3_39_F.1.1	fibroblast	F
E1.B002010.3_39_F.1.1	fibroblast	F
F3.B002010.3_39_F.1.1	fibroblast	F
H9.B002010.3_39_F.1.1	fibroblast	F
K20.B002010.3_39_F.1.1	fibroblast	F
L22.B002010.3_39_F.1.1	fibroblast	F
L21.B002010.3_39_F.1.1	fibroblast	F
N3.B002010.3_39_F.1.1	fibroblast	F
N2.B002010.3_39_F.1.1	fibroblast	F
O4.B002010.3_39_F.1.1	fibroblast	F
A12.B002010.3_39_F.1.1	fibroblast	F
H11.B002010.3_39_F.1.1	fibroblast	F
I14.B002010.3_39_F.1.1	fibroblast	F
J17.B002010.3_39_F.1.1	fibroblast	F
K21.B002010.3_39_F.1.1	fibroblast	F
M1.B002010.3_39_F.1.1	fibroblast	F
N4.B002010.3_39_F.1.1	fibroblast	F
O6.B002010.3_39_F.1.1	fibroblast	F
A14.B002010.3_39_F.1.1	fibroblast	F
B16.B002010.3_39_F.1.1	fibroblast	F
C19.B002010.3_39_F.1.1	fibroblast	F
F4.B002010.3_39_F.1.1	fibroblast	F
B17.B002010.3_39_F.1.1	fibroblast	F
N5.B002010.3_39_F.1.1	fibroblast	F
A15.B002010.3_39_F.1.1	fibroblast	F
B18.B002010.3_39_F.1.1	fibroblast	F
E4.B002010.3_39_F.1.1	fibroblast	F
F6.B002010.3_39_F.1.1	fibroblast	F
G9.B002010.3_39_F.1.1	fibroblast	F
F5.B002010.3_39_F.1.1	fibroblast	F
I15.B002010.3_39_F.1.1	fibroblast	F
J18.B002010.3_39_F.1.1	fibroblast	F
A16.B002010.3_39_F.1.1	fibroblast	F
B19.B002010.3_39_F.1.1	fibroblast	F
E5.B002010.3_39_F.1.1	fibroblast	F
F7.B002010.3_39_F.1.1	fibroblast	F
G10.B002010.3_39_F.1.1	fibroblast	F
H14.B002010.3_39_F.1.1	fibroblast	F
J21.B002010.3_39_F.1.1	fibroblast	F
J20.B002010.3_39_F.1.1	fibroblast	F
L2.B002010.3_39_F.1.1	fibroblast	F
M4.B002010.3_39_F.1.1	fibroblast	F
L1.B002010.3_39_F.1.1	fibroblast	F
M3.B002010.3_39_F.1.1	fibroblast	F
O8.B002010.3_39_F.1.1	fibroblast	F
N7.B002010.3_39_F.1.1	fibroblast	F
F8.B002010.3_39_F.1.1	fibroblast	F
G11.B002010.3_39_F.1.1	fibroblast	F
H15.B002010.3_39_F.1.1	fibroblast	F
I18.B002010.3_39_F.1.1	fibroblast	F
J22.B002010.3_39_F.1.1	fibroblast	F
M5.B002010.3_39_F.1.1	fibroblast	F
N8.B002010.3_39_F.1.1	fibroblast	F
O9.B002010.3_39_F.1.1	fibroblast	F
A17.B002010.3_39_F.1.1	fibroblast	F
D1.B002010.3_39_F.1.1	fibroblast	F
E6.B002010.3_39_F.1.1	fibroblast	F
A19.B002010.3_39_F.1.1	fibroblast	F
K1.B002010.3_39_F.1.1	fibroblast	F
L4.B002010.3_39_F.1.1	fibroblast	F
M6.B002010.3_39_F.1.1	fibroblast	F
N9.B002010.3_39_F.1.1	fibroblast	F
A20.B002010.3_39_F.1.1	fibroblast	F
B22.B002010.3_39_F.1.1	fibroblast	F
D3.B002010.3_39_F.1.1	fibroblast	F
E8.B002010.3_39_F.1.1	fibroblast	F
F10.B002010.3_39_F.1.1	fibroblast	F
E7.B002010.3_39_F.1.1	fibroblast	F
F9.B002010.3_39_F.1.1	fibroblast	F
G14.B002010.3_39_F.1.1	fibroblast	F
H17.B002010.3_39_F.1.1	fibroblast	F
I21.B002010.3_39_F.1.1	fibroblast	F
K3.B002010.3_39_F.1.1	fibroblast	F
I20.B002010.3_39_F.1.1	fibroblast	F
K2.B002010.3_39_F.1.1	fibroblast	F
L5.B002010.3_39_F.1.1	fibroblast	F
M7.B002010.3_39_F.1.1	fibroblast	F
D6.B002010.3_39_F.1.1	fibroblast	F
E10.B002010.3_39_F.1.1	fibroblast	F
H19.B002010.3_39_F.1.1	fibroblast	F
I22.B002010.3_39_F.1.1	fibroblast	F
L7.B002010.3_39_F.1.1	fibroblast	F
M9.B002010.3_39_F.1.1	fibroblast	F
M8.B002010.3_39_F.1.1	fibroblast	F
O13.B002010.3_39_F.1.1	fibroblast	F
C2.B002010.3_39_F.1.1	fibroblast	F
J1.B002010.3_39_F.1.1	fibroblast	F
O15.B002010.3_39_F.1.1	fibroblast	F
B2.B002010.3_39_F.1.1	fibroblast	F
D8.B002010.3_39_F.1.1	fibroblast	F
E12.B002010.3_39_F.1.1	fibroblast	F
D7.B002010.3_39_F.1.1	fibroblast	F
